id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,white_username,black_username,source
GLC4oNZR,False,1503440000000.0,1503440000000.0,34,resign,black,20+5,isachess,1847,homayoni,1856,e4 c6 Nf3 d5 Nc3 Bg4 d4 e6 h3 Bh5 exd5 cxd5 Bf4 Bd6 Ne5 Bxd1 Bb5+ Nc6 Nxc6 bxc6 Bxc6+ Ke7 Bxd6+ Kxd6 Bxa8 Qxa8 Rxd1 Qb7 b3 Qb4 Rd3 Nf6 O-O Rc8,B11,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation,6,isachess,homayoni,lichess
3eLsB99C,True,1503420000000.0,1503430000000.0,100,outoftime,black,15+0,demetrio50,1840,isachess,1837,e4 c5 c3 d6 Bc4 Nf6 d3 a6 a4 e6 Bg5 Be7 Bxf6 Bxf6 f4 Nc6 Nf3 Bd7 Nbd2 Qe7 O-O O-O g3 g6 e5 dxe5 fxe5 Nxe5 Nxe5 Bxe5 Qf3 Bc6 Qe3 Bg7 Nb3 b6 Nd2 Qd7 Nf3 Bxa4 Ne5 Bxe5 Qxe5 Bb5 b3 Bxc4 dxc4 Qc6 Qf6 a5 h4 h5 Qg5 Qe4 Rae1 Qd3 Rc1 Rad8 Kg2 Qd2+ Rf2 Qxg5 hxg5 Rd3 Rf3 Rfd8 Rcf1 Rxf3 Rxf3 Rd2+ Kh3 Rb2 g4 hxg4+ Kxg4 Rxb3 Kf4 Kf8 Ke5 Ke7 Rd3 Rb2 Rg3 Re2+ Kf4 Rf2+ Ke3 Rf5 Kd3 f6 gxf6+ Kxf6 Kc2 g5 Kb3 Rf4 Ka4 Rxc4+ Kb5 Rf4,B22,Sicilian Defense: Alapin Variation,3,demetrio50,isachess,lichess
M6zMVwqK,True,1503340000000.0,1503350000000.0,80,resign,black,5+5,isachess,1848,maxpiz5,1806,e4 c5 Nf3 e6 g3 Nc6 Bg2 Qc7 d3 e5 Nc3 Nd4 Nd5 Qd8 Nxe5 f6 Nf3 Ne7 Nc3 b6 Be3 Bb7 Nxd4 cxd4 Bxd4 Nc6 Be3 Bb4 Bd2 O-O O-O Ne5 a3 Be7 Ne2 d5 exd5 Bxd5 Bxd5+ Qxd5 Nf4 Qc6 c3 Nf3+ Kg2 Nxd2+ Kh3 Qc8+ Kg2 Nxf1 Kxf1 Rd8 Qh5 Qc6 Re1 Qh1+ Ke2 Qc6 Kd2 Bd6 Re4 Bxf4+ Rxf4 Qd5 Qf3 Qxf3 Rxf3 Rd5 Re3 Re5 Rxe5 fxe5 Ke3 Kf7 Ke4 Ke6 f4 exf4 Kxf4 Rf8+,B40,Sicilian Defense: French Variation,4,isachess,maxpiz5,lichess
yrQWTJVz,True,1503340000000.0,1503340000000.0,44,resign,black,15+0,isachess,1860,philiveykk,1820,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bd3 Be7 Bf4 O-O O-O Bg4 Nbd2 h6 c3 Bd6 Be3 Nbd7 Qc2 c5 dxc5 Nxc5 Be2 Qc7 Rfe1 Bf4 Bxf4 Qxf4 Nb3 Nfe4 Rad1 Rad8 Nxc5 Nxc5 Nd4 Ne4 f3 Qe3+ Kh1 Nf2+ Kg1 Nh3+,C00,French Defense: Knight Variation,3,isachess,philiveykk,lichess
aF6DiZZe,True,1503200000000.0,1503200000000.0,40,outoftime,black,10+0,azcatdave,1854,isachess,1849,d4 Nf6 f3 c5 d5 d6 c3 e6 e4 Be7 c4 Nbd7 Nc3 Nf8 Be3 Ng6 g3 O-O Bg2 a6 Qc1 Bd7 Nge2 Ne5 b3 Nd3+ Kd2 Nxc1 Raxc1 exd5 exd5 Re8 h3 Bf8 h4 h5 Bg5 g6 Ne4 Nxe4+,A45,Paleface Attack,3,azcatdave,isachess,lichess
0dm3RaQv,True,1503120000000.0,1503120000000.0,105,outoftime,white,10+0,fikr,1895,isachess,1859,e4 c5 Nf3 d6 Bc4 Nf6 d3 a6 a3 g6 b4 Bg7 Bb2 O-O Nc3 cxb4 axb4 Bg4 h3 Bd7 O-O b5 Bb3 Nc6 Nd5 Nxd5 Bxg7 Kxg7 Bxd5 e6 Bb3 Nxb4 Qd2 Nc6 Qc3+ Qf6 Qxf6+ Kxf6 Ra3 Ne7 Rfa1 Bc8 Nd4 Bb7 c4 d5 cxb5 axb5 Rxa8 Rxa8 Rxa8 Bxa8 exd5 Nxd5 Nxb5 Nf4 f3 Nxd3 Bc2 Nc5 Nd6 Bd5 Kf2 h5 Ke3 Ke7 Nc8+ Kd7 Nb6+ Kc6 Nc8 Kd7 Nb6+ Kc6 Na4 Nxa4 Bxa4+ Kd6 Be8 Ke7 Bb5 h4 Kf4 Kf6 g3 hxg3 Kxg3 Kg5 f4+ Kf5 Be8 f6 h4 Bc4 Bc6 e5 fxe5 Kxe5 Be8 Bd3 Ba4 f5 Bb3 f4+ Kf2,B50,Sicilian Defense,4,fikr,isachess,lichess
BxxAvvER,True,1503110000000.0,1503110000000.0,50,resign,black,15+0,isachess,1866,samdooley,1965,e4 c5 Nf3 Nc6 Bb5 g6 O-O Bg7 Re1 Nf6 Nc3 O-O d4 cxd4 Nxd4 a6 Nxc6 bxc6 Bf1 d5 exd5 Nxd5 Nxd5 cxd5 Rb1 e5 c3 Rb8 Qa4 Bf5 Ra1 a5 b3 Re8 Bb2 Bd7 Qa3 Bf8 b4 axb4 cxb4 Bxb4 Qg3 Bxe1 Bxe5 Bxf2+ Kxf2 Qb6+ Ke1 Qe6,B31,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,6,isachess,samdooley,lichess
fPPfEuu5,False,1503090000000.0,1503090000000.0,144,outoftime,draw,10+0,isachess,1866,teguhmaster,1843,e4 c5 Nf3 d6 g3 Nf6 d3 Nc6 Bg2 g6 O-O Bg7 Nc3 O-O Bf4 h6 e5 Nh5 exd6 Nxf4 dxe7 Qxe7 gxf4 Bg4 Qd2 Rad8 Rae1 Qd7 b3 Bh3 Ne5 Nxe5 fxe5 Bxg2 e6 fxe6 Kxg2 Rf5 Ne4 Qc6 f3 Rh5 Qe3 Bc3 Nxc3 Rg5+ Kf2 Qd6 Qxe6+ Qxe6 Rxe6 Kf7 Rfe1 Rd7 Ne4 Rgd5 Ng3 b6 Re8 h5 h4 Rd4 R8e4 R4d5 Ne2 Rf5 Rf4 Rxf4 Nxf4 Rd4 Re4 Rd6 Ke3 a6 c4 b5 cxb5 axb5 d4 c4 bxc4 bxc4 Ne2 Ra6 Nc3 Ra3 Kd2 Kf6 d5 Kf5 d6 Ra8 Rxc4 Ke6 Rc6 Rd8 d7+ Kxd7 Rxg6 Ke7+ Kc2 Rf8 Rg3 Ke6 Rg5 Rxf3 Rxh5 Rh3 Kb3 Kf6 a4 Kg6 Rb5 Rxh4 Rb4 Rh3 a5 Kf6 Ra4 Ke6 a6 Rh8 a7 Ra8 Kb4 Kd6 Kb5 Kc7 Ka6 Kc6 Rb4 Rd8 Rb8 Rd6 Nb5 Rh6 Rb6+ Kc5 Rxh6 Kb4 a8=Q Kc5 Qc8+ Kd5,B50,Sicilian Defense,4,isachess,teguhmaster,lichess
Hysqcekp,False,1503020000000.0,1503020000000.0,81,resign,black,10+0,nf3isstrong,1835,isachess,1866,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nh3 h6 Nf4 Bh7 Bd3 Bxd3 Qxd3 Nf6 O-O e6 c4 Bd6 Re1 O-O b3 Nbd7 Ngh5 Re8 Nxf6+ Nxf6 Bd2 Qc7 g3 e5 dxe5 Bxe5 Rad1 Rad8 Qf3 Qb6 Bc3 Bxc3 Qxc3 Rxd1 Rxd1 Kf8 c5 Qc7 Rd6 Ne4 Qf3 Nxd6 Ne6+ Rxe6 cxd6 Qxd6 Kg2 Qd5 Qxd5 cxd5 f4 Ke7 Kf3 Rd6 Ke3 d4+ Kd3 Kf6 a4 a5 h3 Kf5 h4 Kg4 Ke4 d3 Ke3 d2 Ke4 d1=Q Ke5,B18,Caro-Kann Defense: Classical Variation |  Flohr Variation,11,nf3isstrong,isachess,lichess
oaKcGCrO,True,1502940000000.0,1502940000000.0,69,resign,black,15+0,isachess,1877,dzigibau,1860,e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 c3 c6 Bc4 Bc5 Qh5 d5 exd5 Nf6 Qe5+ Qe7 Qxe7+ Kxe7 dxc6 bxc6 O-O Re8 Re1+ Kf8 Rxe8+ Kxe8 b4 Bb6 Bb2 dxc3 dxc3 Ne4 Bf1 Nxf2 g3 Nd3+ Kg2 Nxb2 Nd2 Na4 Re1+ Be6 Bc4 Kd7 Bxe6+ fxe6 c4 Rf8 c5 Bc7 Ne4 a5 Ng5 axb4 Nxh7 Rf5 Re4 Ba5 a3 Nxc5 Rd4+ Rd5 Nf8+ Kd6 Rxd5+ cxd5 axb4,C61,Ruy Lopez: Bird Variation,6,isachess,dzigibau,lichess
xMezmOBz,True,1502070000000.0,1502070000000.0,77,mate,white,7+8,edil1800,1849,isachess,1874,e4 c5 Nf3 d6 d4 cxd4 Nxd4 a6 Nc3 Nf6 h3 Nc6 Be3 g6 Qd2 Bg7 O-O-O Bd7 g4 O-O f3 Ne5 f4 Nc6 f5 e5 fxg6 exd4 gxh7+ Nxh7 Bh6 dxc3 Qf4 cxb2+ Kb1 Bxh6 Qxh6 Qf6 Qe3 Rae8 Bd3 Ne5 Rdf1 Qh4 Be2 Bc6 Rh2 Kh8 Rhf2 Ng5 Rf5 Re6 Bd3 Kg7 Rxg5+ Rg6 Rh5 Nxg4 Qd4+ f6 Rxh4 Ne5 Qxd6 Nxd3 cxd3 Bb5 e5 f5 Qd4 Rf7 e6+ Rff6 e7 Kf7 Rh7+ Ke8 Qd8#,B90,Sicilian Defense: Najdorf Variation |  Adams Attack,11,edil1800,isachess,lichess
46AuHfcq,True,1501980000000.0,1501980000000.0,158,mate,black,6+6,humb,1835,isachess,1865,d4 Nf6 Nf3 e6 c4 c5 e3 cxd4 exd4 d5 c5 Be7 Bb5+ Nc6 O-O Bd7 a4 b6 b4 Nxb4 Bxd7+ Nxd7 cxb6 Qxb6 Nc3 Nc6 Ne5 Ndxe5 dxe5 Nxe5 Be3 Qd8 Qe2 Nd7 Nb5 a6 Nd4 O-O Nc6 Qe8 Nxe7+ Qxe7 Rac1 Qb4 Ra1 Rfc8 Rfb1 Qd6 a5 Qe7 g3 Qd8 Rb7 Rcb8 Rab1 Rxb7 Rxb7 Qc8 Qb2 Rb8 Rxb8 Qxb8 Bb6 Nxb6 Qxb6 Qc8 Kg2 Kf8 Qd6+ Ke8 Qb6 Kd7 Qa7+ Ke8 h4 h5 Qd4 Kf8 Qe5 Qc5 Qb8+ Ke7 Qb7+ Kf6 Qb2+ d4 Qb6 Qd5+ Kg1 d3 Qb2+ Qe5 Qd2 Qe2 Qf4+ Kg6 Qc4 Qe1+ Kg2 Qxa5 Qxd3+ Kh6 Qe3+ Kh7 Qe4+ Qf5 Qa4 a5 f3 g5 hxg5 Qxg5 Qe4+ Qf5 Qa4 Kg6 g4 hxg4 fxg4 Qd5+ Kh3 Qh1+ Kg3 Qg1+ Kh3 Qe3+ Kg2 Qd2+ Kg3 Qd5 Kh4 Qg5+ Kg3 f5 Qe8+ Kf6 Qd8+ Ke5 Qh8+ Ke4 Qa8+ Kd3 Qf3+ Qe3 Qxe3+ Kxe3 g5 f4+ Kg2 f3+ Kf1 a4 g6 a3 g7 a2 g8=Q a1=Q#,E10,Blumenfeld Countergambit #2,6,humb,isachess,lichess
A7ddojjI,True,1501880000000.0,1501880000000.0,107,draw,draw,15+5,isachess,1866,claudiucojo,1835,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 O-O Bc5 a4 O-O c3 a5 Nbd2 d6 Re1 Be6 Bxe6 fxe6 Nf1 Ng4 d4 exd4 cxd4 Nxd4 Nxd4 Nxf2 Qd2 e5 Qc2 Bxd4 Be3 Bxe3 Nxe3 g6 Rf1 Qh4 Rxf2 Rxf2 Qxf2 Qxe4 Rf1 Qf4 Qxf4 exf4 Rxf4 Re8 Kf2 Re5 Rg4 Kf7 Ke2 c6 Kd3 b5 Rf4+ Ke7 Re4 Rxe4 Kxe4 bxa4 Kd4 Ke6 Nc4 c5+ Ke3 d5 Nxa5 Kd6 Nb7+ Kc6 Nd8+ Kb5 Ne6 Kc4 Kd2 g5 h3 d4 g3 Kd5 Nc7+ Ke5 Na6 c4 Nc5 h5 Nxa4 h4 gxh4 gxh4 Nb6 c3+ bxc3 dxc3+ Kxc3 Kf4 Kd2 Kg3 Ke3 Kxh3 Kf2 Kg4 Nc4 h3 Kg1,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,isachess,claudiucojo,lichess
SGqoxO3v,True,1501610000000.0,1501610000000.0,117,mate,white,15+0,isachess,1856,abikhoshnavaz,1829,e4 e5 Nf3 Nc6 Bb5 d6 O-O a6 Ba4 b5 Bb3 Nf6 Re1 Be7 c3 Bg4 d3 h6 Be3 O-O Nbd2 Be6 h3 Qc8 Bc2 Nh7 d4 Bd7 Qe2 f5 exf5 Bxf5 Ne4 d5 Ng3 e4 Nxf5 Rxf5 Nd2 g5 f3 Nf6 fxe4 dxe4 Nxe4 Nxe4 Bxe4 Rf6 Rf1 Qe6 Qd3 Rxf1+ Rxf1 Qd7 Bh7+ Kh8 Be4 Bd6 Bd5 Bh2+ Kxh2 Qxd5 Kh1 Re8 Qg6 Qg8 Qxh6+ Qh7 Rf8+ Rxf8 Qxf8+ Qg8 Qf6+ Qg7 Qxc6 Kh7 Qe4+ Kg8 Qe8+ Qf8 Qxf8+ Kxf8 Bxg5 Kf7 Bf4 Kg6 Kg1 c6 g3 Kh7 Kf2 Kg6 Kf3 Kf5 g4+ Kg6 Ke4 Kf7 b3 Ke6 h4 Kf7 g5 Kg6 Be5 Kh5 Kf5 c5 g6 Kh6 h5 Kxh5 g7 Kh4 g8=Q Kh3 Qg3#,C78,Ruy Lopez: Morphy Defense #2,12,isachess,abikhoshnavaz,lichess
pHJ5zXyE,True,1501600000000.0,1501600000000.0,44,resign,white,10+0,isachess,1845,sakkkakas,1846,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Bc5 O-O b5 Bb3 Nf6 c3 d5 exd5 Nxd5 Re1 Bg4 d4 Bb6 dxe5 Bxf3 Qxf3 Nce7 Bg5 c6 Nd2 O-O Ne4 h6 Bh4 Qd7 Rad1 Ng6 Bg3 Rfe8 Nd6 Re6 Rxd5 cxd5 Bxd5 Qxd6 Bxe6 fxe6,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,8,isachess,sakkkakas,lichess
WqMvA7iE,True,1501290000000.0,1501290000000.0,40,resign,black,15+0,seetripuu,1834,isachess,1835,e4 c5 Nf3 Nc6 Bc4 g6 Ng5 Ne5 Bb3 h6 Nf3 Bg7 Nxe5 Bxe5 O-O Qc7 Qf3 Nf6 h3 h5 c3 O-O d3 Nh7 g4 hxg4 Qxg4 d6 Qxg6+ Kh8 Bxf7 Bxh3 Re1 Rg8 Bxg8 Rxg8 Qxg8+ Kxg8 Re3 Qc8,B30,Sicilian Defense: Old Sicilian,4,seetripuu,isachess,lichess
s3v6jMaX,True,1501200000000.0,1501200000000.0,59,resign,white,15+5,seif22,1846,isachess,1845,e4 c6 f4 d5 e5 Bf5 Nf3 h6 d4 Nd7 Bd3 Bxd3 Qxd3 e6 O-O Ne7 Nc3 c5 Ne2 Nc6 c3 Be7 Be3 Qb6 Ng3 cxd4 cxd4 Qxb2 f5 O-O f6 gxf6 Bxh6 fxe5 Ne2 e4 Qe3 exf3 Qxf3 Kh7 Qh5 Nf6 Rxf6 Bxf6 Bc1+ Kg8 Bxb2 Bg7 Rf1 f5 Nf4 Rf6 Re1 Rh6 Qg5 Re8 Nh5 Re7 Nxg7,B10,Caro-Kann Defense,2,seif22,isachess,lichess
hl3zLZmV,False,1501200000000.0,1501200000000.0,110,resign,black,10+0,isachess,1845,nicolo97,1917,d4 d5 c4 Nf6 Nc3 Bf5 Nf3 e6 e3 Bb4 Qa4+ Nc6 cxd5 exd5 Bb5 Bxc3+ bxc3 Bd7 Ba3 a6 Bd3 Ne5 Qd1 Nxd3+ Qxd3 Bb5 Qc2 Qd7 Ne5 Qe6 Rc1 O-O-O c4 dxc4 Nxc4 Bxc4 Qxc4 Qxc4 Rxc4 Nd5 O-O Nb6 Rc2 c6 Bb4 Nd5 Bc5 g5 Rb1 f5 Rcb2 Rd7 Rb3 h5 f3 g4 f4 Re8 Kf2 h4 R1b2 a5 a4 Rg8 g3 hxg3+ hxg3 Rh8 Rb1 Rh2+ Kf1 Rh1+ Kg2 Rxb1 Rxb1 Nxe3+ Kf2 Nd5 Re1 b6 Re8+ Kc7 Bf8 Rf7 Ke1 b5 axb5 cxb5 Bc5 b4 Ra8 Kc6 Rxa5 Rb7 Ra6+ Kb5 Rd6 Kc4 Kd2 b3 Kc1 b2+ Kb1 Nc3+ Kc2 b1=Q+ Kd2 Ne4+ Ke2 Rb2+,D06,Queen's Gambit Refused: Marshall Defense,4,isachess,nicolo97,lichess
PHYPEO42,True,1501190000000.0,1501190000000.0,30,resign,black,15+0,isachess,1858,tajbo4,1790,e4 d5 exd5 Qxd5 Nc3 Qe5+ Nge2 Nf6 d3 Bg4 Bf4 Qa5 f3 Bh5 Qd2 e5 Be3 Bb4 h4 Nd5 a3 Nc6 g4 Bg6 h5 Bxd3 Qxd3 O-O-O Qc4 Nxe3,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,isachess,tajbo4,lichess
NgZ8xxFe,True,1501190000000.0,1501190000000.0,54,resign,black,10+0,nespil,1871,isachess,1847,e4 c5 Nf3 Nc6 Bc4 d6 d4 cxd4 Nxd4 g6 Be3 Bg7 h3 Nf6 Nc3 O-O Qd2 a6 a3 Qc7 Ba2 Ne5 f4 Nc4 Bxc4 Qxc4 g4 Bd7 g5 Nh5 f5 Bc6 O-O-O Ng3 Rh2 Nxe4 Nxe4 Bxe4 h4 Rac8 h5 Qa2 Qe2 Qa1+ Kd2 Rxc2+ Nxc2 Qxb2 Ke1 Bxf5 hxg6 Bxg6 Rb1 Qxb1+,B30,Sicilian Defense: Old Sicilian,4,nespil,isachess,lichess
1ZeBVc5V,True,1501120000000.0,1501130000000.0,69,resign,black,10+0,isachess,1846,turix,1869,e4 e5 Nf3 d6 d4 Nc6 Bb5 Bd7 Nc3 a6 Ba4 Nf6 dxe5 Nxe5 Nxe5 dxe5 Bg5 Bxa4 Qxd8+ Rxd8 Bxf6 gxf6 Nxa4 b5 Nc3 Bb4 Ke2 Bxc3 bxc3 Ke7 Rab1 Rd6 Rhd1 Rhd8 Rxd6 cxd6 Rb4 d5 exd5 Rxd5 c4 Rc5 Kd3 Ke6 cxb5 axb5 a4 bxa4 Rxa4 Kf5 Rh4 Kg6 c4 f5 f3 h5 h3 f4 g3 Kg5 Kc3 fxg3 Re4 g2 h4+ Kf5 Re1 Kf4 Kd3,C41,Philidor Defense,5,isachess,turix,lichess
OmwDxZpJ,True,1501090000000.0,1501090000000.0,178,mate,black,16+0,sergeylobanov,1843,isachess,1836,e4 c5 c3 Nc6 d4 cxd4 cxd4 d6 Bb5 a6 Bxc6+ bxc6 Nf3 g6 O-O Bg7 Nc3 Nf6 Bg5 Rb8 Rb1 Qa5 Bxf6 Bxf6 Qa4 Qb6 d5 O-O Qxc6 Bg4 Qxb6 Rxb6 Nd2 Rfb8 f3 Bd7 Nd1 Bb5 Re1 Bd4+ Kh1 Bd3 Rc1 Bxb2 Nxb2 Rxb2 Nb3 Rxa2 Nd4 Rab2 h3 Rb1 Nc6 Rxc1 Rxc1 Rb7 Rc3 Bb5 Na5 Rb8 Rc7 Kf8 Kg1 f6 Kf2 Kf7 Ke3 h5 Nc6 Bxc6 dxc6 Rb5 Ra7 a5 c7 Rc5 Kd4 Ke6 Rxa5 Rxc7 g4 hxg4 hxg4 g5 Ra3 Rc1 Ke3 Rc5 Rd3 d5 Ra3 dxe4 Kxe4 Rc4+ Kd3 Rf4 Ke3 Kf7 Ra6 Rb4 Ra7 Rb3+ Ke4 Rb5 Rc7 Re5+ Kd3 Kg6 Rc4 e6 Rc8 Kh6 Rh8+ Kg7 Rc8 f5 Rc7+ Kf6 gxf5 exf5 Rc8 Kg6 Kd4 Re6 Rg8+ Kf6 Rf8+ Kg6 Rg8+ Kh6 Rh8+ Kg7 Rd8 g4 fxg4 fxg4 Rd5 Rg6 Ke3 g3 Rd1 g2 Rg1 Kh6 Kf2 Kh5 Kf3 Kh4 Kf2 Kh3 Kf3 Rg3+ Kf2 Kh2 Ra1 g1=Q+ Rxg1 Rxg1 Kf3 Re1 Kf4 Kg2 Kf5 Kg3 Kf6 Kg4 Kf7 Kf5 Kg7 Kg5 Kf7 Re4 Kg7 Re7+ Kh8 Kg6 Kg8 Re8#,B22,Sicilian Defense: Alapin Variation,3,sergeylobanov,isachess,lichess
JewxmuG9,True,1501040000000.0,1501040000000.0,136,resign,black,15+0,clown_with_a_knife,1800,isachess,1826,e4 c5 Qf3 Nc6 c3 d6 Bc4 Nf6 Bb5 Bg4 Bxc6+ bxc6 Qg3 Qd7 d3 g6 h3 Be6 Bg5 Bg7 Nd2 Rb8 b3 Nh5 Qf3 Bxc3 Rc1 Bg7 g4 Nf6 Ne2 O-O Nf4 a5 Nc4 Bxc4 Rxc4 e5 Ne2 h6 Bxf6 Qe6 Bxg7 Kxg7 h4 Rb4 Rxb4 axb4 O-O Ra8 Ra1 Qe7 h5 g5 Ng3 Qd7 Qf5 Qe6 Qxe6 fxe6 Ne2 Kf7 f3 Ke7 Kf2 Kd7 Ng3 Ke7 Nf1 Kd7 Nd2 d5 exd5 exd5 Ke3 Kd6 f4 gxf4+ Kf3 Ke6 d4 cxd4 Nf1 Kf6 Rc1 Ra6 g5+ Kxg5 Nd2 Rxa2 Ke2 f3+ Ke1 e4 Rxc6 Rxd2 Kxd2 e3+ Ke1 f2+ Ke2 Kxh5 Rf6 Kg5 Rf3 Kg4 Rf6 h5 Rb6 Kf4 Rf6+ Ke4 Re6+ Kf5 Rd6 Ke5 Rh6 d3+ Kf1 e2+ Kxf2 Kd4 Rxh5 Kc3 Rh1 Kxb3 Ke3 Kc2 Ra1 b3 Ra3 e1=Q+ Kd4 Qb4+ Ke3 Qxa3,B20,Sicilian Defense,2,clown_with_a_knife,isachess,lichess
jVXtr42v,True,1504270000000.0,1504270000000.0,65,resign,white,25+5,ernestillo,1790,bwalmer,1874,b4 e5 Bb2 Bxb4 Bxe5 Nf6 Nf3 O-O e3 Nc6 Bc3 Bxc3 Nxc3 d5 h3 Re8 Bb5 d4 Bxc6 bxc6 Ne2 dxe3 dxe3 Qxd1+ Rxd1 Be6 a3 Rab8 O-O Bc4 Rfe1 Bxe2 Rxe2 Ne4 Ree1 c5 Rd7 Rb7 Ne5 f6 Nc6 Nd6 Ne7+ Kf8 Nd5 c6 Rxd6 cxd5 Rxd5 Rc8 Red1 Rb2 c4 Rc2 Rd7 Rxc4 Rxa7 Rh4 Rdd7 c4 Rf7+ Ke8 Rxg7 Kf8 Rgc7,A00,Polish Opening,1,ernestillo,bwalmer,lichess
ZXM2sX4y,True,1504270000000.0,1504270000000.0,81,resign,white,25+5,bwalmer,1864,ajaysharma261253,1805,e4 c5 Nc3 Nc6 g3 e5 Bg2 Nf6 d3 Be7 f4 d6 Nf3 exf4 Bxf4 Bg4 Qd2 Nd4 O-O O-O h3 Bxf3 Bxf3 Qb6 Na4 Qc6 b3 Nxf3+ Rxf3 Nh5 g4 Nxf4 Qxf4 d5 Nc3 dxe4 Nxe4 Qb6 Kg2 Rad8 Rh1 Qg6 Qf5 Qa6 a4 b5 axb5 Qxb5 h4 Qc6 g5 Rd5 Qg4 f5 gxf6 Bxf6 h5 h6 Rhf1 Rd4 Qg6 Qe6 Rg3 Qe7 Nxf6+ Rxf6 Rxf6 Rh4 Re6 Qb7+ Re4 c4 Qe8+ Kh7 Qe7 Qxe7 Rxe7 cxb3 Rexg7+ Kh8 Rg8+,B24,Sicilian Defense: Closed Variation |  Fianchetto Variation,5,bwalmer,ajaysharma261253,lichess
jhA7bDVC,True,1504200000000.0,1504200000000.0,52,resign,white,25+5,bwalmer,1851,yura_kudelia_12,1853,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Bd6 Re1 f5 Nxe5 Nxe5 dxe5 Bc5 Be3 Bxe3 Rxe3 b6 f3 Qg5 Qe2 Nc5 e6 Nxe6 Rxe6+ Kd8 Re3 a6 Bd3 Bb7 Nc3 d6 Re1 Qh5 f4 Qg6 Rg3 Qf6 Qe6 Qd4+ Kh1 g6 Qe7+ Kc8 Bxf5+ gxf5 Rg7 Bxg2+ Kxg2 Kb7,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8,bwalmer,yura_kudelia_12,lichess
vc2eo2Sh,True,1504190000000.0,1504190000000.0,51,resign,white,10+0,spendius,1861,bwalmer,1863,Nc3 c6 e4 d5 exd5 cxd5 d4 Bf5 Nf3 a6 Bd3 Bxd3 Qxd3 e6 O-O Nc6 Bf4 Bd6 Ne5 Nf6 a3 O-O b4 Nh5 Nxc6 bxc6 Bxd6 Qxd6 Rfe1 Nf6 Re3 Rfe8 Rae1 a5 b5 Qxa3 bxc6 Qd6 Rf3 Qxc6 Qe3 Nd7 Qg5 h6 Qf4 Rf8 Rg3 Nb6 Qxh6 g6 Rh3,B11,Caro-Kann Defense,4,spendius,bwalmer,lichess
FpZiajAh,True,1502190000000.0,1502190000000.0,96,resign,black,15+0,rajapirka,1841,tienc12345,1921,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6 c3 d6 Bc4 Be7 Nf3 O-O Nbd2 h6 b4 a6 Nb3 Be6 Bxe6 fxe6 Nbd4 Qd7 Bb2 e5 Nf5 Nxe4 Qxe4 Qxf5 Qd5+ Qf7 Qxf7+ Rxf7 O-O-O Raf8 a4 e4 Nd2 Bg5 Kb1 Bxd2 Rxd2 Rxf2 Rxf2 Rxf2 g3 e3 Bc1 e2 Re1 Rxh2 Be3 Rg2 Kc2 Rxg3 Rxe2 Rf3 b5 axb5 axb5 Ne5 Bd4 Ng4 Re7 Rf7 Re8+ Kh7 Rb8 b6 Rb7 Ne5 Kb3 g5 c4 Kg6 Ra7 c5 Ra6 cxd4 Rxb6 Rf6 Ra6 d3 b6 d2 Ra1 d5 cxd5 Rxb6+ Kc2 Rd6 Ra5 Nc4 Kd1 Nxa5,C22,Center Game: Berger Variation,8,rajapirka,tienc12345,lichess
uFREIMDF,True,1501840000000.0,1501840000000.0,92,draw,draw,8+10,tienc12345,1926,elham1,1737,Nf3 b6 c4 Bb7 d3 e6 Nbd2 Be7 g3 Nf6 Bg2 O-O b3 Na6 Bb2 Rb8 O-O d5 Qc1 dxc4 dxc4 Bb4 Rd1 Bxd2 Rxd2 Qe7 Be5 Ne4 Rd1 Qc5 Bd4 Qa5 Nd2 Nxd2 Bxb7 e5 Qxd2 exd4 Qxa5 bxa5 Bxa6 Rb6 Bb5 c6 Ba4 Rd8 e3 c5 exd4 cxd4 Rd3 Re6 Rad1 g6 Kf1 Red6 h4 f5 Kg2 h6 Bb5 a6 Ba4 g5 hxg5 hxg5 f3 f4 g4 Kg7 c5 Rd5 c6 Rc5 Rxd4 Rc2+ Kf1 Rh8 Rd7+ Kf6 R1d6+ Ke5 Rd5+ Ke6 R7d6+ Ke7 Rd7+ Ke6 R7d6+ Ke7 Rd7+ Ke6,A04,Zukertort Opening: Queenside Fianchetto Variation,2,tienc12345,elham1,lichess
